Search Term,Year,Author,Title,"Usable? If no, why?",Keystone/Dominant/Other,Sample Date,Location,Evidence,species,Unit to measure abundance,p1,p2,Target of Effect,TargetUnit,t1,t2,cir,cirreversal,ciap_rough__all,ciap_precise__all,ci,ciap,Data Source,Mechanism of Effect,Factor Type: Org/Env/Eco,Proximate Factor,Intermediate Factor,Ultimate Factor,ecosystem type,Ecosystem Size,Size Units,NOTES,Link,Re-checked data,Re-calculate  CI
Carpenter et al  2001,2001,Carpenter et al  2001,"TROPHIC CASCADES, NUTRIENTS, AND LAKE PRODUCTIVITY: WHOLE-LAKE EXPERIMENTS",Yes,Keystone,,Paul Lake,Experiment,Micropterus salmoides,"Biomass (kg/ha)
",13.428,27.2739,planktivore biomass,kg/ha,0.680608,0.49508,,,-0.02279429594,-0.0229863823,-0.0229863823,-0.0229863823,,,,,,,Freshwater lakes,,,,,TRUE,TRUE
Carpenter et al  2001,2001,Carpenter et al  2001,"TROPHIC CASCADES, NUTRIENTS, AND LAKE PRODUCTIVITY: WHOLE-LAKE EXPERIMENTS",Yes,Keystone,,Peter Lake,Experiment,Micropterus salmoides,"Biomass (kg/ha)
",0,3.913396344,planktivore biomass,kg/ha,51.95171026,16.65995976,,-0.5413092111,,,-0.5413092111,-0.2906187661,,,,,,,Freshwater lakes,,,,,TRUE,TRUE
largemouth bass abundance,1996,Michael J. Maceina,Largemouth Bass Abundance and Aquatic Vegetation in Florida Lakes: An Alternative Interpretation,Yes,Keystone,1996,,Experiment,Micropterus salmoides,young-of-year largemouth bass density (N/ha),464.7887324,849.0945674,percent volume infestation of aquatic plants,% volume,2.04170761,100.2230437,,,0.004996386065,0.01013154437,0.01013154437,,Web Plot Digitizer,consumption,Eco,,,,Freshwater Lakes,,,,,TRUE,TRUE
largemouth bass abundance,1996,Michael J. Maceina,Largemouth Bass Abundance and Aquatic Vegetation in Florida Lakes: An Alternative Interpretation,Yes,Keystone,1996,,Experiment,Micropterus salmoides,Harvestable largemouth densities (N/ha),23.57110908,35.75675619,percent area covered of aquatic plants,% cover,3.826256406,69.66941977,,,0.1470382402,0.2381387355,0.2381387355,,Web Plot Digitizer,consumption,Eco,,,,Freshwater Lakes,,,,,TRUE,TRUE
largemouth bass abundance,1996,Michael J. Maceina,Largemouth Bass Abundance and Aquatic Vegetation in Florida Lakes: An Alternative Interpretation,Yes,Keystone,1996,,Experiment,Micropterus salmoides,Harvestable largemouth densities (N/ha),23.44180483,39.94294523,percent volume covered of aquatic plants,% volume,0.3989649232,49.37260673,,,0.1192606252,0.2919966386,0.2919966386,,Web Plot Digitizer,consumption,Eco,,,,Freshwater Lakes,,,,,TRUE,TRUE
Keystone Species,2020,Sullivan and Sullivan,Synthetic mustelid semiochemicals depress survival of long-tailed vole (Microtus longicaudus) populations and feeding damage,Yes,Keystone,June 2005,"Golden, British Columbia",Experiment,Mustela erminia,presence of odor (yes or no),0,1,Microtus longicaudus,mean number per hectare,9.7,11.9,,0.1848739496,,,0.1848739496,0.2044125146,,,,,,,Woodlands,,,,,TRUE,TRUE
Keystone Species,2020,Sullivan and Sullivan,Synthetic mustelid semiochemicals depress survival of long-tailed vole (Microtus longicaudus) populations and feeding damage,Yes,Keystone,July 2005,"Golden, British Columbia",Experiment,Mustela erminia,presence of odor (yes or no),0,1,Microtus longicaudus,mean number per hectare,13.5,17.6,,0.2329545455,,,0.2329545455,0.2652092166,,,,,,,Woodlands,,,,,TRUE,TRUE
Keystone Species,2020,Sullivan and Sullivan,Synthetic mustelid semiochemicals depress survival of long-tailed vole (Microtus longicaudus) populations and feeding damage,Yes,Keystone,August 2005,"Golden, British Columbia",Experiment,Mustela erminia,presence of odor (yes or no),0,1,Microtus longicaudus,mean number per hectare,17.4,25.3,,0.3122529644,,,0.3122529644,0.3743341895,,,,,,,Woodlands,,,,,TRUE,TRUE
Keystone Species,2020,Sullivan and Sullivan,Synthetic mustelid semiochemicals depress survival of long-tailed vole (Microtus longicaudus) populations and feeding damage,Yes,Keystone,September 2005,"Golden, British Columbia",Experiment,Mustela erminia,presence of odor (yes or no),0,1,Microtus longicaudus,mean number per hectare,22.9,32.6,,0.2975460123,,,0.2975460123,0.3531753778,,,,,,,Woodlands,,,,,TRUE,TRUE
Keystone Species,2020,Sullivan and Sullivan,Synthetic mustelid semiochemicals depress survival of long-tailed vole (Microtus longicaudus) populations and feeding damage,Yes,Keystone,May 2006,"Golden, British Columbia",Experiment,Mustela erminia,presence of odor (yes or no),0,1,Microtus longicaudus,mean number per hectare,24.2,59.4,,0.5925925926,,,0.5925925926,0.8979415932,,,,,,,Woodlands,,,,,TRUE,TRUE
Keystone Species,2020,Sullivan and Sullivan,Synthetic mustelid semiochemicals depress survival of long-tailed vole (Microtus longicaudus) populations and feeding damage,Yes,Keystone,June 2006,"Golden, British Columbia",Experiment,Mustela erminia,presence of odor (yes or no),0,1,Microtus longicaudus,mean number per hectare,9.8,34.5,,0.715942029,,,0.715942029,1.258576938,,,,,,,Woodlands,,,,,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,1,Rana utricularia,number of individuals ,275,46,,-4.97826087,,,-4.97826087,-1.788129701,Web Plot Digitizer,consumption of competitors,See note,,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,1,Pseudacris crucifer,number of individuals ,100,1,,-99,,,-99,-4.605170186,Web Plot Digitizer,consumption of competitors,See note,,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,1,Bufo americanus,number of individuals ,25,4,,-5.25,,,-5.25,-1.832581464,Web Plot Digitizer,consumption of competitors,See note,,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,1,Hyla chrysoscelis,number of individuals ,200,6,,-32.33333333,,,-32.33333333,-3.506557897,Web Plot Digitizer,consumption of competitors,See note,,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,1,Gastrophryne carolinensis,number of individuals ,150,35,,-3.285714286,,,-3.285714286,-1.455287233,Web Plot Digitizer,consumption of competitors,See note,,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,2,Rana utricularia,number of individuals ,275,65,,-1.615384615,,,-1.615384615,-0.7211919139,Web Plot Digitizer,consumption of competitors,See note,,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,2,Pseudacris crucifer,number of individuals ,100,12,,-3.666666667,,,-3.666666667,-1.060131768,Web Plot Digitizer,consumption of competitors,See note,,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,2,Bufo americanus,number of individuals ,25,2,,-5.75,,,-5.75,-1.262864322,Web Plot Digitizer,consumption of competitors,See note,,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,2,Hyla chrysoscelis,number of individuals ,200,5,,-19.5,,,-19.5,-1.844439727,Web Plot Digitizer,consumption of competitors,See note,,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,2,Gastrophryne carolinensis,number of individuals ,150,5,,-14.5,,,-14.5,-1.700598691,Web Plot Digitizer,consumption of competitors,See note,,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,4,Rana utricularia,number of individuals ,275,45,,-1.277777778,,,-1.277777778,-0.452527152,Web Plot Digitizer,consumption of competitors,See note,,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,4,Pseudacris crucifer,number of individuals ,100,20,,-1,,,-1,-0.4023594781,Web Plot Digitizer,consumption of competitors,See note,,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,4,Bufo americanus,number of individuals ,25,1,,-6,,,-6,-0.8047189562,Web Plot Digitizer,consumption of competitors,See note,,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,3,Rana utricularia,number of individuals ,275,35,,-2.285714286,,,-2.285714286,-0.6871410121,Web Plot Digitizer,consumption of competitors,See note,presence of sirens,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,3,Pseudacris crucifer,number of individuals ,100,6,,-5.222222222,,,-5.222222222,-0.9378035723,Web Plot Digitizer,consumption of competitors,See note,presence of sirens,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,5,Rana utricularia,number of individuals ,275,8,,-6.675,,,-6.675,-0.7074659112,Web Plot Digitizer,consumption of competitors,See note,presence of sirens,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Power et al.,1991,Fauth and Resetartis,Interactions between the salamander Siren intermedia and the keystone predator Notophthalmus viridescens,Yes,Keystone,1986,Duke Zoology Field Station,Experiment,Notophthalmus viridescens,number of individuals ,0,5,Pseudacris crucifer,number of individuals ,100,4,,-4.8,,,-4.8,-0.643775165,Web Plot Digitizer,consumption of competitors,See note,presence of sirens,,,Ponds,,,"Power labels this experiment as showing context dependence of the keystone nature of Notophthalamus despite the fact that the authors conclude “In our system of experimental ponds, the strong interaction between Siren and Notophthalmus density did not extend its effects to lower trophic levels, and the direct and indirect effects of Siren did not alter the role of Notophthalmus as a keystone predator.”",,TRUE,TRUE
Rusty Crayfish,2004,"Wilson, et. al.",A long-term rusty crayfish (Orconectes rusticus) invasion: dispersal patterns and community change in a north temperate lake,Yes,Keystone,1979-1998,Northern Highlands Lake District of Wisconsin,Experiment,Orconectes rusticus,Crayfish trap-1,0.0092086,61.971,Macrophyte species,Biomass (g mass weight^-2),10.525,2.5932,,,-0.01951657197,-0.02260846101,-0.02260846101,-0.02260846101,Web Plot Digitizer,Competition,Eco,Food prefernce,Dispersal,Density,Mesotrophic lake,1608-ha,ha,,,TRUE,TRUE
Rusty Crayfish,2004,"Wilson, et. al.",A long-term rusty crayfish (Orconectes rusticus) invasion: dispersal patterns and community change in a north temperate lake,Yes,Keystone,1979-1998,Northern Highlands Lake District of Wisconsin,Experiment,Orconectes rusticus,Crayfish trap-1,0.066015,36.092,Micropterus dolomieu,Number gear type,1.8462,13.626,,,0.0422668593,0.05548356998,0.05548356998,0.05548356998,Web Plot Digitizer,Competition,Eco,Food prefernce,Dispersal,Density,Mesotrophic lake,1608-ha,ha,,,TRUE,TRUE
Rusty Crayfish,2004,"Wilson, et. al.",A long-term rusty crayfish (Orconectes rusticus) invasion: dispersal patterns and community change in a north temperate lake,Yes,Keystone,1979-1998,Northern Highlands Lake District of Wisconsin,Experiment,Orconectes rusticus,Crayfish trap-1,0.1050,39.8400,Lepomis gibbosus,Number gear type,6.14,0.154,,,-0.04787036647,-0.09275518859,-0.09275518859,-0.09275518859,Web Plot Digitizer,Competition,Eco,Food prefernce,Dispersal,Density,Mesotrophic lake,1608-ha,ha,,,TRUE,TRUE
Rusty Crayfish,2004,"Wilson, et. al.",A long-term rusty crayfish (Orconectes rusticus) invasion: dispersal patterns and community change in a north temperate lake,Yes,Keystone,1979-1998,Northern Highlands Lake District of Wisconsin,Experiment,Orconectes rusticus,Crayfish trap-1,0,36,Lepomis macrochirus,Number gear type,33.32,2.0044,,-0.4339841238,,,-0.4339841238,-0.07807814037,Web Plot Digitizer,Competition,Eco,Food prefernce,Dispersal,Density,Mesotrophic lake,1608-ha,ha,,,TRUE,TRUE
Rusty Crayfish,2004,"Wilson, et. al.",A long-term rusty crayfish (Orconectes rusticus) invasion: dispersal patterns and community change in a north temperate lake,Yes,Keystone,1979-1998,Northern Highlands Lake District of Wisconsin,Experiment,Orconectes rusticus,Crayfish trap-1,0.093093,35.793,Ambloplites rupestris,Number gear type,127.07,57.459,,,-0.02113373003,-0.02223161158,-0.02223161158,-0.02223161158,Web Plot Digitizer,Competition,Eco,Food prefernce,Dispersal,Density,Mesotrophic lake,1608-ha,ha,,,TRUE,TRUE
Rusty Crayfish,2004,"Wilson, et. al.",A long-term rusty crayfish (Orconectes rusticus) invasion: dispersal patterns and community change in a north temperate lake,Yes,Keystone,1979-1998,Northern Highlands Lake District of Wisconsin,Experiment,Orconectes rusticus,Crayfish trap-1,1.3314,35.94,Micropterus salmoides,Number gear type,6.0989,0.082418,,,-0.05624805368,-0.124363882,-0.124363882,-0.124363882,Web Plot Digitizer,Competition,Eco,Food prefernce,Dispersal,Density,Mesotrophic lake,1608-ha,ha,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,June 1988,"Lund pelagic, enclosure without vegetation",Experiment,Perca fluvia,number of individuals ,0,1,non-molluscan invertebrates,biomass [g/m^2],0,2.3,,1,,,1,#NUM!,Web Plot Digitizer,consumption,Eco,presence of vegetation,predation,interaction strength,Lakes,,,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,June 1988,"Lund littoral, enclosure with vegetation",Experiment,Perca fluvia,number of individuals ,0,1,non-molluscan invertebrates,biomass [g/m^2],0,1.3,,1,,,1,#NUM!,Web Plot Digitizer,consumption,Eco,presence of vegetation,predation,interaction strength,Lakes,,,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,June 1988,"Lund pelagic, enclosure without vegetation",Experiment,Perca fluvia,number of individuals ,0,2,non-molluscan invertebrates,biomass [g/m^2],0,2.4,,0.5,,,0.5,#NUM!,Web Plot Digitizer,consumption,Eco,presence of vegetation,predation,interaction strength,Lakes,,,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,June 1988,"Lund littoral, enclosure with vegetation",Experiment,Perca fluvia,number of individuals ,0,2,non-molluscan invertebrates,biomass [g/m^2],0,1.1,,0.5,,,0.5,#NUM!,Web Plot Digitizer,consumption,Eco,,,,Freshwater lakes,6,m2,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,June 1988,"Lund pelagic, enclosure without vegetation",Experiment,Perca fluvia,number of individuals ,0,6,non-molluscan invertebrates,biomass [g/m^2],0,2.6,,0.1666666667,,,0.1666666667,#NUM!,Web Plot Digitizer,consumption,Eco,,,,Freshwater lakes,6,m2,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,June 1988,"Lund littoral, enclosure with vegetation",Experiment,Perca fluvia,number of individuals ,0,6,non-molluscan invertebrates,biomass [g/m^2],0,1.7,,0.1666666667,,,0.1666666667,#NUM!,Web Plot Digitizer,consumption,Eco,,,,Freshwater lakes,6,m2,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,July 1988,"Lund pelagic, enclosure without vegetation",Experiment,Perca fluvia,number of individuals ,0,1,non-molluscan invertebrates,biomass [g/m^2],0,2.3,,1,,,1,#NUM!,Web Plot Digitizer,consumption,Eco,,,,Freshwater lakes,6,m2,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,July 1988,"Lund littoral, enclosure with vegetation",Experiment,Perca fluvia,number of individuals ,0,1,non-molluscan invertebrates,biomass [g/m^2],0,1.6,,1,,,1,#NUM!,Web Plot Digitizer,consumption,Eco,,,,Freshwater lakes,6,m2,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,July 1988,"Lund pelagic, enclosure without vegetation",Experiment,Perca fluvia,number of individuals ,0,2,non-molluscan invertebrates,biomass [g/m^2],0,2.1,,0.5,,,0.5,#NUM!,Web Plot Digitizer,consumption,Eco,,,,Freshwater lakes,6,m2,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,July 1988,"Lund littoral, enclosure with vegetation",Experiment,Perca fluvia,number of individuals ,0,2,non-molluscan invertebrates,biomass [g/m^2],0,0.6,,0.5,,,0.5,#NUM!,Web Plot Digitizer,consumption,Eco,,,,Freshwater lakes,6,m2,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,July 1988,"Lund pelagic, enclosure without vegetation",Experiment,Perca fluvia,number of individuals ,0,6,non-molluscan invertebrates,biomass [g/m^2],0,2,,0.1666666667,,,0.1666666667,#NUM!,Web Plot Digitizer,consumption,Eco,,,,Freshwater lakes,6,m2,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,July 1988,"Lund littoral, enclosure with vegetation",Experiment,Perca fluvia,number of individuals ,0,6,non-molluscan invertebrates,biomass [g/m^2],0,0.9,,0.1666666667,,,0.1666666667,#NUM!,Web Plot Digitizer,consumption,Eco,,,,Freshwater lakes,6,m2,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,August 1988,"Lund pelagic, enclosure without vegetation",Experiment,Perca fluvia,number of individuals ,0,1,non-molluscan invertebrates,biomass [g/m^2],0,2.3,,1,,,1,#NUM!,Web Plot Digitizer,consumption,Eco,,,,Freshwater lakes,6,m2,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,August 1988,"Lund littoral, enclosure with vegetation",Experiment,Perca fluvia,number of individuals ,0,1,non-molluscan invertebrates,biomass [g/m^2],0,1,,1,,,1,#NUM!,Web Plot Digitizer,consumption,Eco,,,,Freshwater lakes,6,m2,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,August 1988,"Lund pelagic, enclosure without vegetation",Experiment,Perca fluvia,number of individuals ,0,2,non-molluscan invertebrates,biomass [g/m^2],0,1.3,,0.5,,,0.5,#NUM!,Web Plot Digitizer,consumption,Eco,,,,Freshwater lakes,6,m2,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,August 1988,"Lund littoral, enclosure with vegetation",Experiment,Perca fluvia,number of individuals ,0,2,non-molluscan invertebrates,biomass [g/m^2],0,0.8,,0.5,,,0.5,#NUM!,Web Plot Digitizer,consumption,Eco,,,,Freshwater lakes,6,m2,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,August 1988,"Lund pelagic, enclosure without vegetation",Experiment,Perca fluvia,number of individuals ,0,6,non-molluscan invertebrates,biomass [g/m^2],0,1.6,,0.1666666667,,,0.1666666667,#NUM!,Web Plot Digitizer,consumption,Eco,,,,Freshwater lakes,6,m2,,,TRUE,TRUE
Power et al.,1992,Diehl,Fish predation and benthic community structure: the role of omnivory and habitat complexity,Yes,Keystone,August 1988,"Lund littoral, enclosure with vegetation",Experiment,Perca fluvia,number of individuals ,0,6,non-molluscan invertebrates,biomass [g/m^2],0,0.8,,0.1666666667,,,0.1666666667,#NUM!,Web Plot Digitizer,consumption,Eco,,,,Freshwater lakes,6,m2,,,TRUE,TRUE
Pisaster AND predation,2000,Navarrete et al.,Species interactions in intertidal food webs: Prey or predation regulation of intermediate predators?,Yes,Keystone,Pre-study ,Mytilus absent,Experiment,Pisaster ochraceous,density (#/m^2),6.013514,6.977778,Nucella canaliculata,density (#/m^2),14.89796,5.510204,,,-0.9540956158,-1.031483748,-1.031483748,-1.031483748,,,,,,,Rocky intertidal,,,,,FALSE,FALSE
Pisaster AND predation,2000,Navarrete et al.,Species interactions in intertidal food webs: Prey or predation regulation of intermediate predators?,Yes,Keystone,Spring-Summer 1994,Mytilus absent,Experiment,Pisaster ochraceous,density (#/m^2),1.332,0.744,Nucella canaliculata,density (#/m^2),7.55102,7.55154,,,-0.000117113091,-0.000117113091,-0.000117113091,-0.000117113091,,,,,,,Rocky intertidal,,,,,FALSE,FALSE
Pisaster AND predation,2000,Navarrete et al.,Species interactions in intertidal food webs: Prey or predation regulation of intermediate predators?,Yes,Keystone,Winter 1994-5 ,Mytilus absent,Experiment ,Pisaster ochraceous,density (#/m^2),0.986,0.326,Nucella canaliculata,density (#/m^2),1.836735,1.22449,,,0.6060606061,0.6143410729,0.6143410729,0.6143410729,,,,,,,Rocky intertidal,,,,,FALSE,FALSE
Pisaster AND predation,2000,Navarrete et al.,Species interactions in intertidal food webs: Prey or predation regulation of intermediate predators?,Yes,Keystone,Spring-Summer 1995 ,Mytilus absent,Experiment,Pisaster ochraceous,density (#/m^2),1.419,0.439,Nucella canaliculata,density (#/m^2),7.755102,3.061224,,,0.8856374019,0.9485062381,0.9485062381,0.9485062381,,,,,,,Rocky intertidal,,,,,FALSE,FALSE
